dataset,category,image_id,filename,method,psnr,ssim,time
RR,thin_fog,2993.png,2993.png,H-EDCP-C-AGC,12.816605567932129,0.09146579390379513,0.020430800010217354
RR,thin_fog,2996.png,2996.png,H-EDCP-A,18.38066291809082,0.23640925903683419,0.020487200003117323
RR,thin_fog,2996.png,2996.png,H-EDCP-B-GC,18.477916717529297,0.24605131739050362,0.023209799983305857
RR,thin_fog,2996.png,2996.png,H-EDCP-C-GC,18.373985290527344,0.2344206035851756,0.024808999995002523
RR,thin_fog,2996.png,2996.png,H-EDCP-C-AGC,15.121728897094727,0.11367040933922297,0.01959579999675043
RR,thin_fog,2999.png,2999.png,H-EDCP-A,18.91704750061035,0.37367042087816865,0.024475599988363683
RR,thin_fog,2999.png,2999.png,H-EDCP-B-GC,18.951763153076172,0.38510325260720757,0.019891499978257343
RR,thin_fog,2999.png,2999.png,H-EDCP-C-GC,18.85475730895996,0.37121135886118767,0.025530399987474084
RR,thin_fog,2999.png,2999.png,H-EDCP-C-AGC,16.929668426513672,0.26819813891172384,0.01937049999833107
RR,thin_fog,3008.png,3008.png,H-EDCP-A,18.194690704345703,0.45502739876938886,0.024092799983918667
RR,thin_fog,3008.png,3008.png,H-EDCP-B-GC,18.082687377929688,0.45629134563517454,0.02053070001420565
RR,thin_fog,3008.png,3008.png,H-EDCP-C-GC,17.957304000854492,0.4435720647707137,0.017603399988729507
RR,thin_fog,3008.png,3008.png,H-EDCP-C-AGC,16.82763671875,0.3691188372304775,0.022311100008664653
RR,thin_fog,3044.png,3044.png,H-EDCP-A,17.182825088500977,0.543728796977546,0.023319499974604696
RR,thin_fog,3044.png,3044.png,H-EDCP-B-GC,17.211576461791992,0.5500825928425636,0.01612290000775829
RR,thin_fog,3044.png,3044.png,H-EDCP-C-GC,17.096384048461914,0.5232778738511799,0.016485300002386793
RR,thin_fog,3044.png,3044.png,H-EDCP-C-AGC,14.388884544372559,0.3449327239432377,0.016718900005798787
RR,thin_fog,457.png,457.png,H-EDCP-A,12.072088241577148,0.2796903014345994,0.017262700013816357
RR,thin_fog,457.png,457.png,H-EDCP-B-GC,12.90041446685791,0.30103448564803786,0.018968699994729832
RR,thin_fog,457.png,457.png,H-EDCP-C-GC,12.929097175598145,0.297582840826385,0.017514800012577325
RR,thin_fog,457.png,457.png,H-EDCP-C-AGC,12.450274467468262,0.2615460709924339,0.01917220000177622
RR,thin_fog,46.png,46.png,H-EDCP-A,20.06688690185547,0.6247767311147701,0.018654100014828146
RR,thin_fog,46.png,46.png,H-EDCP-B-GC,21.077545166015625,0.6488680233539666,0.020344800024759024
RR,thin_fog,46.png,46.png,H-EDCP-C-GC,21.021183013916016,0.6390459198572344,0.017174399981740862
RR,thin_fog,46.png,46.png,H-EDCP-C-AGC,17.214567184448242,0.5333084473258665,0.020382899994729087
RR,thin_fog,47.png,47.png,H-EDCP-A,20.28110694885254,0.6094346751285338,0.023245399992447346
RR,thin_fog,47.png,47.png,H-EDCP-B-GC,21.223419189453125,0.6295498584188002,0.017660999990766868
RR,thin_fog,47.png,47.png,H-EDCP-C-GC,21.12628173828125,0.6204051310767312,0.017338799982098863
RR,thin_fog,47.png,47.png,H-EDCP-C-AGC,16.78303337097168,0.4913900747386132,0.01759559998754412
RR,thin_fog,498.png,498.png,H-EDCP-A,16.41457176208496,0.43672948559163954,0.02256209999904968
RR,thin_fog,498.png,498.png,H-EDCP-B-GC,17.276647567749023,0.45790980231591655,0.018495500000426546
RR,thin_fog,498.png,498.png,H-EDCP-C-GC,17.2780818939209,0.45251758195474034,0.015597399993566796
RR,thin_fog,498.png,498.png,H-EDCP-C-AGC,16.23969268798828,0.40983306845562933,0.01751829998102039
RR,thin_fog,57.png,57.png,H-EDCP-A,20.135547637939453,0.5783200457510127,0.021030499978223816
RR,thin_fog,57.png,57.png,H-EDCP-B-GC,20.97214698791504,0.5994340742411033,0.016355900006601587
RR,thin_fog,57.png,57.png,H-EDCP-C-GC,20.937440872192383,0.5790131016303037,0.016476599994348362
RR,thin_fog,57.png,57.png,H-EDCP-C-AGC,17.43962860107422,0.36461783339751686,0.020874299982097
RR,thin_fog,823.png,823.png,H-EDCP-A,18.99753189086914,0.5601378377486973,0.02243770001223311
RR,thin_fog,823.png,823.png,H-EDCP-B-GC,20.292207717895508,0.589700242956483,0.017542899993713945
RR,thin_fog,823.png,823.png,H-EDCP-C-GC,20.242250442504883,0.5867988789252541,0.016075699997600168
RR,thin_fog,823.png,823.png,H-EDCP-C-AGC,17.217283248901367,0.47151341774840055,0.016464299988001585
RR,thin_fog,88.png,88.png,H-EDCP-A,16.948606491088867,0.4970883906538031,0.015219399996567518
RR,thin_fog,88.png,88.png,H-EDCP-B-GC,18.335325241088867,0.543136845271009,0.021443799982080236
RR,thin_fog,88.png,88.png,H-EDCP-C-GC,18.339109420776367,0.5391416307304269,0.01913359999889508
RR,thin_fog,88.png,88.png,H-EDCP-C-AGC,18.1331729888916,0.49466521484339726,0.019678300013765693
RR,thin_fog,95.png,95.png,H-EDCP-A,18.22342872619629,0.545294712116637,0.020311800006311387
RR,thin_fog,95.png,95.png,H-EDCP-B-GC,17.93895721435547,0.5524575560727113,0.022033499990357086
RR,thin_fog,95.png,95.png,H-EDCP-C-GC,17.806970596313477,0.5384341399315886,0.02572669999790378
RR,thin_fog,95.png,95.png,H-EDCP-C-AGC,16.96326446533203,0.421229009293577,0.0241606000054162
RR,thin_fog,972.png,972.png,H-EDCP-A,14.315176963806152,0.3773978389352414,0.024048599996604025
RR,thin_fog,972.png,972.png,H-EDCP-B-GC,15.526798248291016,0.41801394042150264,0.020268699998268858
RR,thin_fog,972.png,972.png,H-EDCP-C-GC,15.560959815979004,0.4168318835887135,0.015108399995369837
RR,thin_fog,972.png,972.png,H-EDCP-C-AGC,14.53434944152832,0.3532874621615396,0.01573459999053739
RR,thin_fog,990.png,990.png,H-EDCP-A,18.347469329833984,0.6080488687758073,0.014178600016748533
RR,thin_fog,990.png,990.png,H-EDCP-B-GC,20.165014266967773,0.6384666537678297,0.013976399990497157
RR,thin_fog,990.png,990.png,H-EDCP-C-GC,20.19469451904297,0.634975735762727,0.0145984000118915
RR,thin_fog,990.png,990.png,H-EDCP-C-AGC,16.43922233581543,0.5086148661795612,0.01432560000102967
RR,moderate_fog,1.png,1.png,H-EDCP-A,14.391939163208008,0.5023157048137192,0.014803600002778694
RR,moderate_fog,1.png,1.png,H-EDCP-B-GC,14.949052810668945,0.522363764988498,0.015204499999526888
RR,moderate_fog,1.png,1.png,H-EDCP-C-GC,14.936295509338379,0.5078757785301055,0.014018599991686642
RR,moderate_fog,1.png,1.png,H-EDCP-C-AGC,14.828693389892578,0.42476085529060453,0.013770500023383647
RR,moderate_fog,1014.png,1014.png,H-EDCP-A,16.79744529724121,0.5475809175464893,0.015874900011112913
RR,moderate_fog,1014.png,1014.png,H-EDCP-B-GC,18.195335388183594,0.6040533790481009,0.02000889999908395
RR,moderate_fog,1014.png,1014.png,H-EDCP-C-GC,18.23968505859375,0.6007360807570127,0.01930539999739267
RR,moderate_fog,1014.png,1014.png,H-EDCP-C-AGC,17.58966064453125,0.510922420104559,0.0204148999764584
RR,moderate_fog,1021.png,1021.png,H-EDCP-A,17.205074310302734,0.5059528489452967,0.021621699997922406
RR,moderate_fog,1021.png,1021.png,H-EDCP-B-GC,18.669334411621094,0.5709773546725753,0.023767100006807595
RR,moderate_fog,1021.png,1021.png,H-EDCP-C-GC,18.704166412353516,0.5592190847026776,0.020411200006492436
RR,moderate_fog,1021.png,1021.png,H-EDCP-C-AGC,18.63070297241211,0.5393817833888533,0.021643599990056828
RR,moderate_fog,1048.png,1048.png,H-EDCP-A,18.795818328857422,0.6465980303583839,0.025841100024990737
RR,moderate_fog,1048.png,1048.png,H-EDCP-B-GC,19.737899780273438,0.6960309948608437,0.014204500010237098
RR,moderate_fog,1048.png,1048.png,H-EDCP-C-GC,19.610763549804688,0.684951983305011,0.013520400010747835
RR,moderate_fog,1048.png,1048.png,H-EDCP-C-AGC,16.639619827270508,0.5239199535274373,0.013966500002425164
RR,moderate_fog,1067.png,1067.png,H-EDCP-A,12.68600082397461,0.3817977119032055,0.0285505999927409
RR,moderate_fog,1067.png,1067.png,H-EDCP-B-GC,13.798755645751953,0.41586547854689715,0.023623000015504658
RR,moderate_fog,1067.png,1067.png,H-EDCP-C-GC,14.058414459228516,0.3986554629810962,0.013110799976857379
RR,moderate_fog,1067.png,1067.png,H-EDCP-C-AGC,13.823501586914062,0.35796466251973597,0.013295200013089925
RR,moderate_fog,1072.png,1072.png,H-EDCP-A,10.97445011138916,0.34333682648754177,0.013662999990629032
RR,moderate_fog,1072.png,1072.png,H-EDCP-B-GC,11.683515548706055,0.37648639121345945,0.013884299987694249
RR,moderate_fog,1072.png,1072.png,H-EDCP-C-GC,11.723882675170898,0.3683005497972697,0.013060100027360022
RR,moderate_fog,1072.png,1072.png,H-EDCP-C-AGC,11.756278991699219,0.35982247119863564,0.014007700025103986
RR,moderate_fog,108.png,108.png,H-EDCP-A,13.146392822265625,0.39711572699072434,0.014067200012505054
RR,moderate_fog,108.png,108.png,H-EDCP-B-GC,13.631584167480469,0.40073403804044894,0.013853599986759946
RR,moderate_fog,108.png,108.png,H-EDCP-C-GC,13.605265617370605,0.3877011917204694,0.01419069999246858
RR,moderate_fog,108.png,108.png,H-EDCP-C-AGC,13.433695793151855,0.36024168685680696,0.01365589999477379
RR,moderate_fog,1098.png,1098.png,H-EDCP-A,15.275785446166992,0.5045100843335089,0.014084900001762435
RR,moderate_fog,1098.png,1098.png,H-EDCP-B-GC,16.137792587280273,0.5343082227181486,0.013803599984385073
RR,moderate_fog,1098.png,1098.png,H-EDCP-C-GC,16.120264053344727,0.5257522139353976,0.013172399980248883
RR,moderate_fog,1098.png,1098.png,H-EDCP-C-AGC,15.853984832763672,0.490761406224877,0.013282100000651553
RR,moderate_fog,1101.png,1101.png,H-EDCP-A,12.904378890991211,0.3617529759546938,0.013532299984944984
RR,moderate_fog,1101.png,1101.png,H-EDCP-B-GC,13.78644847869873,0.3852736603033751,0.01418040000135079
RR,moderate_fog,1101.png,1101.png,H-EDCP-C-GC,13.812657356262207,0.3784998649184545,0.013892600021790713
RR,moderate_fog,1101.png,1101.png,H-EDCP-C-AGC,14.63723087310791,0.35703353349098205,0.014643000002251938
RR,moderate_fog,1108.png,1108.png,H-EDCP-A,14.987496376037598,0.4376415210528134,0.013785199989797547
RR,moderate_fog,1108.png,1108.png,H-EDCP-B-GC,15.814318656921387,0.4770920795174645,0.014143499982310459
RR,moderate_fog,1108.png,1108.png,H-EDCP-C-GC,15.845460891723633,0.454988097455582,0.013314400013769045
RR,moderate_fog,1108.png,1108.png,H-EDCP-C-AGC,15.300621032714844,0.3956299070223538,0.01358930001151748
RR,moderate_fog,1134.png,1134.png,H-EDCP-A,10.970205307006836,0.36872794481025534,0.014278599992394447
RR,moderate_fog,1134.png,1134.png,H-EDCP-B-GC,11.699458122253418,0.4081164689455334,0.013392699998803437
RR,moderate_fog,1134.png,1134.png,H-EDCP-C-GC,11.751575469970703,0.3984984209611579,0.013573699980042875
RR,moderate_fog,1134.png,1134.png,H-EDCP-C-AGC,11.646862030029297,0.37548766362577063,0.013347300002351403
RR,moderate_fog,1167.png,1167.png,H-EDCP-A,19.811620712280273,0.6201115976881687,0.013896499993279576
RR,moderate_fog,1167.png,1167.png,H-EDCP-B-GC,21.392959594726562,0.6706156279330449,0.013396100024692714
RR,moderate_fog,1167.png,1167.png,H-EDCP-C-GC,21.381303787231445,0.6572258356445494,0.013935099996160716
RR,moderate_fog,1167.png,1167.png,H-EDCP-C-AGC,17.898744583129883,0.5501758712608124,0.014014099986525252
RR,moderate_fog,1190.png,1190.png,H-EDCP-A,15.355034828186035,0.5263026436313435,0.01359660000889562
RR,moderate_fog,1190.png,1190.png,H-EDCP-B-GC,16.3889102935791,0.5659408610574976,0.014836100017419085
RR,moderate_fog,1190.png,1190.png,H-EDCP-C-GC,16.391088485717773,0.5597394700811571,0.014016700006322935
RR,moderate_fog,1190.png,1190.png,H-EDCP-C-AGC,16.18515968322754,0.5316445151895122,0.014196000003721565
RR,moderate_fog,1201.png,1201.png,H-EDCP-A,20.522159576416016,0.6787936864938187,0.014785700011998415
RR,moderate_fog,1201.png,1201.png,H-EDCP-B-GC,20.74563217163086,0.6933850831706305,0.0222152000060305
RR,moderate_fog,1201.png,1201.png,H-EDCP-C-GC,20.632720947265625,0.6859802896729168,0.013120499992510304
RR,moderate_fog,1201.png,1201.png,H-EDCP-C-AGC,20.24676513671875,0.5696365449364752,0.014286099991295487
RR,moderate_fog,1209.png,1209.png,H-EDCP-A,13.115457534790039,0.40730114795625355,0.013853299984475598
RR,moderate_fog,1209.png,1209.png,H-EDCP-B-GC,14.148117065429688,0.45585823561929406,0.013372099987464026
RR,moderate_fog,1209.png,1209.png,H-EDCP-C-GC,14.197696685791016,0.44554484451762716,0.016350599995348603
RR,moderate_fog,1209.png,1209.png,H-EDCP-C-AGC,15.330199241638184,0.3934869930103676,0.01372550000087358
RR,moderate_fog,1219.png,1219.png,H-EDCP-A,16.619348526000977,0.4854731973871085,0.014436299999943003
RR,moderate_fog,1219.png,1219.png,H-EDCP-B-GC,17.320863723754883,0.49634900519815217,0.014274100016336888
RR,moderate_fog,1219.png,1219.png,H-EDCP-C-GC,17.306453704833984,0.49362035511482355,0.014217699994333088
RR,moderate_fog,1219.png,1219.png,H-EDCP-C-AGC,17.505319595336914,0.4726148633339498,0.013177999993786216
RR,moderate_fog,1233.png,1233.png,H-EDCP-A,16.08641815185547,0.5408026957217849,0.013452200015308335
RR,moderate_fog,1233.png,1233.png,H-EDCP-B-GC,17.460376739501953,0.590581574187201,0.01415680002537556
RR,moderate_fog,1233.png,1233.png,H-EDCP-C-GC,17.501012802124023,0.5845016961189197,0.013182700000470504
RR,moderate_fog,1233.png,1233.png,H-EDCP-C-AGC,19.310773849487305,0.5698179251506156,0.014156000019283965
RR,moderate_fog,1249.png,1249.png,H-EDCP-A,12.14935302734375,0.38837096481463207,0.014010399987455457
RR,moderate_fog,1249.png,1249.png,H-EDCP-B-GC,13.023204803466797,0.41215855716986477,0.013963499979581684
RR,moderate_fog,1249.png,1249.png,H-EDCP-C-GC,13.057032585144043,0.40777888174090265,0.014644400012912229
RR,moderate_fog,1249.png,1249.png,H-EDCP-C-AGC,12.999431610107422,0.35057734462153933,0.013718900008825585
RR,moderate_fog,1253.png,1253.png,H-EDCP-A,18.74085235595703,0.5509924103887179,0.014153199997963384
RR,moderate_fog,1253.png,1253.png,H-EDCP-B-GC,18.12377166748047,0.539658698679378,0.015793099999427795
RR,moderate_fog,1253.png,1253.png,H-EDCP-C-GC,18.193359375,0.5388805716852914,0.013655399990966544
RR,moderate_fog,1253.png,1253.png,H-EDCP-C-AGC,18.140047073364258,0.5007599568421925,0.014124699984677136
RR,moderate_fog,1264.png,1264.png,H-EDCP-A,13.586773872375488,0.45678174378881986,0.015140900010010228
RR,moderate_fog,1264.png,1264.png,H-EDCP-B-GC,14.622072219848633,0.510838831136289,0.013796299987006932
RR,moderate_fog,1264.png,1264.png,H-EDCP-C-GC,14.681769371032715,0.5047032463302149,0.014251900021918118
RR,moderate_fog,1264.png,1264.png,H-EDCP-C-AGC,14.76698112487793,0.4014154587933277,0.013165400014258921
RR,moderate_fog,1271.png,1271.png,H-EDCP-A,19.868288040161133,0.6524714375762618,0.013760400004684925
RR,moderate_fog,1271.png,1271.png,H-EDCP-B-GC,20.83536148071289,0.675511705679239,0.014558900002157316
RR,moderate_fog,1271.png,1271.png,H-EDCP-C-GC,20.77674102783203,0.6579370982217055,0.013347200001589954
RR,moderate_fog,1271.png,1271.png,H-EDCP-C-AGC,16.77984046936035,0.5330382527069519,0.013904500025091693
RR,moderate_fog,1294.png,1294.png,H-EDCP-A,16.933406829833984,0.6214716877830208,0.014257900009397417
RR,moderate_fog,1294.png,1294.png,H-EDCP-B-GC,18.076318740844727,0.667148959931833,0.013620900019304827
RR,moderate_fog,1294.png,1294.png,H-EDCP-C-GC,18.094087600708008,0.6588523558302691,0.013610599999083206
RR,moderate_fog,1294.png,1294.png,H-EDCP-C-AGC,18.029115676879883,0.5836997936353,0.014664000016637146
RR,moderate_fog,1299.png,1299.png,H-EDCP-A,12.694904327392578,0.47646891378413286,0.013994000008096918
RR,moderate_fog,1299.png,1299.png,H-EDCP-B-GC,13.039665222167969,0.5088431095749085,0.013605300016934052
RR,moderate_fog,1299.png,1299.png,H-EDCP-C-GC,13.016273498535156,0.5025760601191033,0.014335499989101663
RR,moderate_fog,1299.png,1299.png,H-EDCP-C-AGC,13.026082992553711,0.4856365997753379,0.013753499981248751
RR,moderate_fog,1305.png,1305.png,H-EDCP-A,13.972724914550781,0.5746294404963032,0.014567999984137714
RR,moderate_fog,1305.png,1305.png,H-EDCP-B-GC,14.86158561706543,0.6087240084061173,0.014024200005223975
RR,moderate_fog,1305.png,1305.png,H-EDCP-C-GC,14.881622314453125,0.6006657174766674,0.01392710002255626
RR,moderate_fog,1305.png,1305.png,H-EDCP-C-AGC,17.215839385986328,0.5385679722662314,0.013652699999511242
RR,moderate_fog,1311.png,1311.png,H-EDCP-A,16.711206436157227,0.5395450933017851,0.013422100018942729
RR,moderate_fog,1311.png,1311.png,H-EDCP-B-GC,17.963134765625,0.5736489831361191,0.013086699997074902
RR,moderate_fog,1311.png,1311.png,H-EDCP-C-GC,17.97582244873047,0.569019163712257,0.01382480000029318
RR,moderate_fog,1311.png,1311.png,H-EDCP-C-AGC,16.146533966064453,0.41682114299475137,0.014556000009179115
RR,moderate_fog,1321.png,1321.png,H-EDCP-A,10.85452651977539,0.42755002114206536,0.014055200008442625
RR,moderate_fog,1321.png,1321.png,H-EDCP-B-GC,11.510497093200684,0.4459061517980498,0.014457799989031628
RR,moderate_fog,1321.png,1321.png,H-EDCP-C-GC,11.531119346618652,0.4387606240107811,0.014542499993694946
RR,moderate_fog,1321.png,1321.png,H-EDCP-C-AGC,13.179147720336914,0.41043575264714344,0.013124499993864447
RR,moderate_fog,1339.png,1339.png,H-EDCP-A,16.357894897460938,0.5990186772076775,0.014537699986249208
RR,moderate_fog,1339.png,1339.png,H-EDCP-B-GC,17.189010620117188,0.6260310093349568,0.01340860000345856
RR,moderate_fog,1339.png,1339.png,H-EDCP-C-GC,17.12168312072754,0.6171106646496255,0.013938300020527095
RR,moderate_fog,1339.png,1339.png,H-EDCP-C-AGC,17.177059173583984,0.5880277621327834,0.013938599993707612
RR,moderate_fog,134.png,134.png,H-EDCP-A,17.037073135375977,0.6343217707601431,0.014265300007537007
RR,moderate_fog,134.png,134.png,H-EDCP-B-GC,17.986385345458984,0.6803069056041511,0.013124999997671694
RR,moderate_fog,134.png,134.png,H-EDCP-C-GC,17.978200912475586,0.6708538501399518,0.01528419999522157
RR,moderate_fog,134.png,134.png,H-EDCP-C-AGC,18.681854248046875,0.45886194613983927,0.01411960000405088
RR,moderate_fog,136.png,136.png,H-EDCP-A,13.900251388549805,0.3043451683944651,0.014284800010500476
RR,moderate_fog,136.png,136.png,H-EDCP-B-GC,15.218212127685547,0.3241744441666121,0.014380199980223551
RR,moderate_fog,136.png,136.png,H-EDCP-C-GC,15.402585983276367,0.3093999008991084,0.013504700007615611
RR,moderate_fog,136.png,136.png,H-EDCP-C-AGC,14.87780475616455,0.2750131344014379,0.01972750001004897
RR,moderate_fog,1398.png,1398.png,H-EDCP-A,16.85947036743164,0.45561864358863086,0.014574299973901361
RR,moderate_fog,1398.png,1398.png,H-EDCP-B-GC,16.5476016998291,0.4607132144573323,0.0151997999928426
RR,moderate_fog,1398.png,1398.png,H-EDCP-C-GC,16.283206939697266,0.4336403796631388,0.01479690000996925
RR,moderate_fog,1398.png,1398.png,H-EDCP-C-AGC,15.612993240356445,0.37649546566588815,0.014759200013941154
RR,moderate_fog,1408.png,1408.png,H-EDCP-A,13.964491844177246,0.45139704846066925,0.0146041999978479
RR,moderate_fog,1408.png,1408.png,H-EDCP-B-GC,14.793180465698242,0.48190270410864394,0.014132800017250702
RR,moderate_fog,1408.png,1408.png,H-EDCP-C-GC,14.805707931518555,0.4654615212877464,0.01371220001601614
RR,moderate_fog,1408.png,1408.png,H-EDCP-C-AGC,14.589216232299805,0.4031058547501552,0.014462499995715916
RR,moderate_fog,1414.png,1414.png,H-EDCP-A,13.83561897277832,0.3691293272293607,0.014062699978239834
RR,moderate_fog,1414.png,1414.png,H-EDCP-B-GC,14.958532333374023,0.38789798382530477,0.014539700001478195
RR,moderate_fog,1414.png,1414.png,H-EDCP-C-GC,15.03979778289795,0.36796354751649324,0.014331999991554767
RR,moderate_fog,1414.png,1414.png,H-EDCP-C-AGC,15.189961433410645,0.33622150319045324,0.013533699995605275
RR,moderate_fog,1443.png,1443.png,H-EDCP-A,15.636381149291992,0.49680693411414323,0.014183699997374788
RR,moderate_fog,1443.png,1443.png,H-EDCP-B-GC,17.065866470336914,0.5280276221051451,0.013205900002503768
RR,moderate_fog,1443.png,1443.png,H-EDCP-C-GC,17.0849552154541,0.5227353274354095,0.012996900011785328
RR,moderate_fog,1443.png,1443.png,H-EDCP-C-AGC,16.271718978881836,0.4575546262246619,0.013984999997774139
RR,moderate_fog,145.png,145.png,H-EDCP-A,13.303513526916504,0.481965020274827,0.013748900004429743
RR,moderate_fog,145.png,145.png,H-EDCP-B-GC,14.290762901306152,0.5164566994962143,0.013154799991752952
RR,moderate_fog,145.png,145.png,H-EDCP-C-GC,14.297772407531738,0.5070147705037306,0.013341700017917901
RR,moderate_fog,145.png,145.png,H-EDCP-C-AGC,14.1718111038208,0.4110829147951033,0.012693700002273545
RR,moderate_fog,1453.png,1453.png,H-EDCP-A,15.978928565979004,0.5753479571585963,0.012891599995782599
RR,moderate_fog,1453.png,1453.png,H-EDCP-B-GC,17.03571128845215,0.6198226883504724,0.01299210000433959
RR,moderate_fog,1453.png,1453.png,H-EDCP-C-GC,17.047962188720703,0.6071413158766606,0.012730799993732944
RR,moderate_fog,1453.png,1453.png,H-EDCP-C-AGC,16.464990615844727,0.5387784599810141,0.01276109999162145
RR,moderate_fog,1463.png,1463.png,H-EDCP-A,17.478839874267578,0.6302043739227029,0.013366900006076321
RR,moderate_fog,1463.png,1463.png,H-EDCP-B-GC,18.538471221923828,0.6729767180722039,0.012842900003306568
RR,moderate_fog,1463.png,1463.png,H-EDCP-C-GC,18.52854347229004,0.6595557794191371,0.012843300006352365
RR,moderate_fog,1463.png,1463.png,H-EDCP-C-AGC,19.24014663696289,0.5624350679669655,0.012768000015057623
RR,moderate_fog,1469.png,1469.png,H-EDCP-A,15.551755905151367,0.6091078290291704,0.014081699977396056
RR,moderate_fog,1469.png,1469.png,H-EDCP-B-GC,16.5640811920166,0.6346265820478357,0.020821300015086308
RR,moderate_fog,1469.png,1469.png,H-EDCP-C-GC,16.56529998779297,0.6290296716870412,0.01630680001107976
RR,moderate_fog,1469.png,1469.png,H-EDCP-C-AGC,16.625825881958008,0.4624790342301762,0.012384900008328259
RR,moderate_fog,154.png,154.png,H-EDCP-A,13.426788330078125,0.40375058383357865,0.013102299999445677
RR,moderate_fog,154.png,154.png,H-EDCP-B-GC,14.016834259033203,0.42058133939198983,0.013740700000198558
RR,moderate_fog,154.png,154.png,H-EDCP-C-GC,13.983391761779785,0.40601805764370735,0.013288300018757582
RR,moderate_fog,154.png,154.png,H-EDCP-C-AGC,13.93358039855957,0.33557226114982597,0.018854099995223805
RR,moderate_fog,1542.png,1542.png,H-EDCP-A,15.743144989013672,0.5282556261238438,0.01369460002752021
RR,moderate_fog,1542.png,1542.png,H-EDCP-B-GC,16.57659339904785,0.5518366451846676,0.013656600000103936
RR,moderate_fog,1542.png,1542.png,H-EDCP-C-GC,16.564048767089844,0.5409633398438187,0.014239000011002645
RR,moderate_fog,1542.png,1542.png,H-EDCP-C-AGC,16.430253982543945,0.3966429376708073,0.013660800002980977
RR,moderate_fog,1543.png,1543.png,H-EDCP-A,15.7330904006958,0.46589635754965414,0.01364550000289455
RR,moderate_fog,1543.png,1543.png,H-EDCP-B-GC,16.571243286132812,0.4802155882025076,0.014331100013805553
RR,moderate_fog,1543.png,1543.png,H-EDCP-C-GC,16.539461135864258,0.47433399326396886,0.014080799999646842
RR,moderate_fog,1543.png,1543.png,H-EDCP-C-AGC,15.762876510620117,0.3873664364522556,0.01385160000063479
RR,moderate_fog,1555.png,1555.png,H-EDCP-A,11.684101104736328,0.3199497412415446,0.027955500001553446
RR,moderate_fog,1555.png,1555.png,H-EDCP-B-GC,12.575265884399414,0.3433852415363092,0.01541020002332516
RR,moderate_fog,1555.png,1555.png,H-EDCP-C-GC,12.637710571289062,0.335845122864738,0.013205399998696521
RR,moderate_fog,1555.png,1555.png,H-EDCP-C-AGC,12.163923263549805,0.27524937277108485,0.013071699999272823
RR,moderate_fog,1561.png,1561.png,H-EDCP-A,16.279518127441406,0.5368043286476736,0.013191000005463138
RR,moderate_fog,1561.png,1561.png,H-EDCP-B-GC,16.467620849609375,0.5456006383867266,0.013606199994683266
RR,moderate_fog,1561.png,1561.png,H-EDCP-C-GC,16.360454559326172,0.5294562104870646,0.013579899998148903
RR,moderate_fog,1561.png,1561.png,H-EDCP-C-AGC,17.294981002807617,0.40456460748437184,0.014704700006404892
RR,moderate_fog,1563.png,1563.png,H-EDCP-A,14.579421997070312,0.4874674494914515,0.01379220001399517
RR,moderate_fog,1563.png,1563.png,H-EDCP-B-GC,15.499472618103027,0.510159655730388,0.013739500020164996
RR,moderate_fog,1563.png,1563.png,H-EDCP-C-GC,15.50592041015625,0.5072899146507289,0.014329400000860915
RR,moderate_fog,1563.png,1563.png,H-EDCP-C-AGC,17.29429054260254,0.4025436059259309,0.013036399992415681
RR,moderate_fog,1601.png,1601.png,H-EDCP-A,18.532203674316406,0.6706581135092342,0.012560500006657094
RR,moderate_fog,1601.png,1601.png,H-EDCP-B-GC,18.934497833251953,0.6836409840129266,0.014373499987414107
RR,moderate_fog,1601.png,1601.png,H-EDCP-C-GC,18.657007217407227,0.649581911625693,0.013563899992732331
RR,moderate_fog,1601.png,1601.png,H-EDCP-C-AGC,18.293907165527344,0.47094198449107094,0.013631399982841685
RR,moderate_fog,1606.png,1606.png,H-EDCP-A,14.730552673339844,0.42618818616779663,0.012916900013806298
RR,moderate_fog,1606.png,1606.png,H-EDCP-B-GC,14.140992164611816,0.4000399864686868,0.012730999995255843
RR,moderate_fog,1606.png,1606.png,H-EDCP-C-GC,14.107728004455566,0.3859885828104739,0.012845099990954623
RR,moderate_fog,1606.png,1606.png,H-EDCP-C-AGC,13.961071968078613,0.3651744424747407,0.012924799986649305
RR,moderate_fog,1608.png,1608.png,H-EDCP-A,14.320849418640137,0.39821242483540975,0.01464869998744689
RR,moderate_fog,1608.png,1608.png,H-EDCP-B-GC,13.51508617401123,0.37428087250170106,0.013286600005812943
RR,moderate_fog,1608.png,1608.png,H-EDCP-C-GC,13.373971939086914,0.365609523123984,0.013281899999128655
RR,moderate_fog,1608.png,1608.png,H-EDCP-C-AGC,13.825056076049805,0.3260449512228689,0.013126800011377782
RR,moderate_fog,163.png,163.png,H-EDCP-A,15.103663444519043,0.518358265478338,0.013889299996662885
RR,moderate_fog,163.png,163.png,H-EDCP-B-GC,16.28575325012207,0.5657628497215086,0.013806699978886172
RR,moderate_fog,163.png,163.png,H-EDCP-C-GC,16.282451629638672,0.5591908527221547,0.013090199994621798
RR,moderate_fog,163.png,163.png,H-EDCP-C-AGC,14.633756637573242,0.3721413432266717,0.012989799986826256
RR,moderate_fog,1636.png,1636.png,H-EDCP-A,17.21537971496582,0.4934613939535978,0.013751599995885044
